"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-12","5.14",",,W"," 1204",",,W","0.00",",,W",,,"45",",,W","27",",,W","  290",",,W","  320",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-13","5.82",",,W"," 1428",",,W","0.00","T,,W",,,"59",",,W","30",",,W","  190",",,W","  170",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-14","12.97",",,W"," 2017",",,W","0.00",",,W",,,"78",",,W","46",",,W","  180",",,W","  150",",,W","25.9",",,W","42.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-15","17.00",",,W"," 0959",",,W","0.21",",,W",,,"68",",,W","36",",,W","  240",",,W","  220",",,W","29.1",",,W","42.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-16","11.41",",,W"," 0318",",,W","0.00","T,,W",,,"40",",,W","30",",,W","  280",",,W","  280",",,W","23.0",",,W","38.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-17","4.92",",,W"," 1225",",,W","0.00",",,W",,,"43",",,W","27",",,W","  250",",,W","  240",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-18","5.82",",,W"," 1536",",,W","0.00",",,W",,,"41",",,W","30",",,W","  330",",,W","  330",",,W","13.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-19","3.80",",,W"," 1352",",,W","0.00",",,W",,,"48",",,W","27",",,W","  220",",,W","  230",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-20","6.93",",,W"," 1322",",,W","0.00",",,W",,,"53",",,W","29",",,W","  210",",,W","  200",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-21","6.49",",,W"," 2237",",,W","0.03",",,W",,,"52",",,W","40",",,W","  330",",,W","  330",",,W","19.9",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-22","12.75",",,W"," 1415",",,W","0.07",",,W",,,"40",",,W","29",",,W","  320",",,W","  330",",,W","28.0",",,W","42.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-23","8.72",",,W"," 0029",",,W","0.00",",,W",,,"47",",,W","25",",,W","  320",",,W","  320",",,W","21.9",",,W","38.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-24","8.28",",,W"," 2044",",,W","0.02",",,W",,,"56",",,W","28",",,W","  230",",,W","  290",",,W","16.1",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-25","5.82",",,W"," 2253",",,W","0.28",",,W",,,"46",",,W","30",",,W","  350",",,W","  350",",,W","19.9",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-26","7.16",",,W"," 0101",",,W","0.00",",,W",,,"47",",,W","24",",,W","  350",",,W","  350",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-27","6.04",",,W"," 1353",",,W","0.00",",,W",,,"56",",,W","27",",,W","  180",",,W","  180",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-28","9.84",",,W"," 1116",",,W","0.00","T,,W",,,"62",",,W","40",",,W","  220",",,W","  200",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-29","8.28",",,W"," 0314",",,W","0.19",",,W",,,"57",",,W","51",",,W","  230",",,W","  230",",,W","18.1",",,W","28.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-30","8.95",",,W"," 1516",",,W","0.02",",,W",,,"69",",,W","49",",,W","  190",",,W","  200",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-03-31","10.29",",,W"," 0041",",,W","0.20",",,W",,,"49",",,W","26",",,W","  330",",,W","  330",",,W","25.1",",,W","38.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-01","6.49",",,W"," 0730",",,W","0.00","T,,W",,,"42",",,W","25",",,W","  340",",,W","  350",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-02","6.49",",,W"," 1502",",,W","0.00",",,W",,,"54",",,W","29",",,W","  200",",,W","  180",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-03","11.18",",,W"," 1559",",,W","0.00",",,W",,,"58",",,W","37",",,W","  270",",,W","  260",",,W","25.1",",,W","38.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-04","5.59",",,W"," 2228",",,W","0.00","T,,W",,,"57",",,W","41",",,W","   10",",,W","   50",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-05","8.95",",,W"," 1205",",,W","0.12",",,W",,,"52",",,W","43",",,W","  150",",,W","  150",",,W","19.9",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-06","2.24",",,W"," 1248",",,W","0.00",",,W",,,"68",",,W","44",",,W","  350",",,W","  350",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-07","6.93",",,W"," 1631",",,W","0.06",",,W",,,"72",",,W","48",",,W","  200",",,W","  180",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-08","10.07",",,W"," 0831",",,W","0.00",",,W",,,"68",",,W","58",",,W","  250",",,W","  230",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-09","11.41",",,W"," 1447",",,W","0.00",",,W",,,"69",",,W","50",",,W","  330",",,W","  330",",,W","25.1",",,W","38.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-10","7.16",",,W"," 1507",",,W","0.00","T,,W",,,"58",",,W","42",",,W","  360",",,W","  330",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-11","9.17",",,W"," 1812",",,W","0.00","T,,W",,,"71",",,W","40",",,W","  120",",,W","  140",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-12","11.63",",,W"," 0940",",,W","0.22",",,W",,,"75",",,W","56",",,W","  190",",,W","  150",",,W","23.9",",,W","40.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-13","6.04",",,W"," 0051",",,W","0.00",",,W",,,"69",",,W","52",",,W","  270",",,W","  270",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-14","8.50",",,W"," 1927",",,W","1.13",",,W",,,"74",",,W","49",",,W","  160",",,W","  280",",,W","23.0",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-15","14.32",",,W"," 0353",",,W","0.07",",,W",,,"57",",,W","35",",,W","  260",",,W","  260",",,W","33.1",",,W","46.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-16","9.62",",,W"," 1241",",,W","0.00",",,W",,,"66",",,W","37",",,W","  230",",,W","  200",",,W","18.1",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-17","5.59",",,W"," 2310",",,W","0.00",",,W",,,"74",",,W","52",",,W","  240",",,W","  170",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-18","9.84",",,W"," 1231",",,W","0.00","T,,W",,,"80",",,W","59",",,W","  220",",,W","  230",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-19","8.05",",,W"," 1045",",,W","0.31",",,W",,,"70",",,W","53",",,W","  190",",,W","  180",",,W","25.1",",,W","38.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-20","8.72",",,W"," 1034",",,W","1.26",",,W",,,"69",",,W","48",",,W","  200",",,W","  230",",,W","18.1",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-21","5.14",",,W"," 0613",",,W","0.00",",,W",,,"53",",,W","45",",,W","  220",",,W","  300",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-22","3.13",",,W"," 1411",",,W","0.00",",,W",,,"67",",,W","43",",,W","  180",",,W","  220",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-23","13.20",",,W"," 1251",",,W","0.02",",,W",,,"79",",,W","47",",,W","  230",",,W","  220",",,W","28.0",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-24","6.26",",,W"," 0129",",,W","0.00",",,W",,,"66",",,W","46",",,W","  320",",,W","  330",",,W","15.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-25","3.13",",,W"," 2307",",,W","0.20",",,W",,,"61",",,W","50",",,W","  130",",,W","  130",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-26","10.29",",,W"," 1136",",,W","0.68",",,W",,,"61",",,W","47",",,W","  290",",,W","  280",",,W","23.9",",,W","40.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-27","12.75",",,W"," 0750",",,W","0.04",",,W",,,"60",",,W","41",",,W","  270",",,W","  260",",,W","28.0",",,W","42.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-28","5.82",",,W"," 1149",",,W","0.09",",,W",,,"52",",,W","40",",,W","  350",",,W","   20",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-29","8.05",",,W"," 1103",",,W","0.01",",,W",,,"69",",,W","37",",,W","  130",",,W","  150",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-04-30","4.92",",,W"," 1439",",,W","0.24",",,W",,,"62",",,W","53",",,W","  320",",,W","  340",",,W","17.0",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-01","10.51",",,W"," 1600",",,W","0.00",",,W",,,"85",",,W","55",",,W","  200",",,W","  210",",,W","23.0",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-02","5.82",",,W"," 2050",",,W","0.25",",,W",,,"79",",,W","61",",,W","  320",",,W","  330",",,W","17.0",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-03","2.24",",,W"," 0204",",,W","0.14",",,W",,,"71",",,W","60",",,W","  180",",,W","  190",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-04","4.92",",,W"," 1331",",,W","0.11",",,W",,,"68",",,W","57",",,W","  330",",,W","  320",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-05","5.82",",,W"," 1805",",,W","0.30",",,W",,,"63",",,W","54",",,W","  320",",,W","  330",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-06","4.92",",,W"," 1253",",,W","0.00",",,W",,,"73",",,W","48",",,W","  260",",,W","  260",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-07","6.71",",,W"," 1749",",,W","0.00",",,W",,,"77",",,W","51",",,W","  340",",,W","  340",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-08","6.26",",,W"," 2117",",,W","0.00",",,W",,,"78",",,W","50",",,W","  130",",,W","  130",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-09","9.62",",,W"," 1327",",,W","0.41",",,W",,,"81",",,W","61",",,W","  240",",,W","  230",",,W","25.1",",,W","35.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-10","9.40",",,W"," 1605",",,W","0.09",",,W",,,"72",",,W","52",",,W","  250",",,W","  350",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-11","6.49",",,W"," 2012",",,W","0.12",",,W",,,"62",",,W","46",",,W","  100",",,W","   90",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-12","4.25",",,W"," 0332",",,W","0.64",",,W",,,"57",",,W","51",",,W","   80",",,W","  100",",,W","10.1",",,W","15.0",",,W","    1",",,W",,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-13","8.28",",,W"," 1515",",,W","0.16",",,W",,,"56",",,W","45",",,W","  320",",,W","  320",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-14","6.71",",,W"," 1008",",,W","0.01",",,W",,,"55",",,W","42",",,W","  320",",,W","  330",",,W","16.1",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-15","8.50",",,W"," 1315",",,W","0.00",",,W",,,"68",",,W","40",",,W","  240",",,W","  260",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-16","8.50",",,W"," 1336",",,W","0.03",",,W",,,"74",",,W","52",",,W","  210",",,W","  260",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-17","7.38",",,W"," 0658",",,W","0.18",",,W",,,"73",",,W","60",",,W","  230",",,W","  220",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-18","4.47",",,W"," 1428",",,W","0.04",",,W",,,"82",",,W","57",",,W","  200",",,W","  270",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-19","11.41",",,W"," 1551",",,W","0.02",",,W",,,"86",",,W","64",",,W","  220",",,W","  220",",,W","28.0",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-20","13.42",",,W"," 1413",",,W","0.01",",,W",,,"75",",,W","53",",,W","  260",",,W","  250",",,W","25.1",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-21","4.70",",,W"," 0034",",,W","0.00",",,W",,,"60",",,W","46",",,W","  340",",,W","  340",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-22","7.38",",,W"," 1855",",,W","0.00",",,W",,,"78",",,W","48",",,W","  130",",,W","  130",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-23","11.86",",,W"," 1415",",,W","0.08",",,W",,,"80",",,W","64",",,W","  250",",,W","  220",",,W","23.9",",,W","35.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-24","4.70",",,W"," 0058",",,W","0.00",",,W",,,"78",",,W","58",",,W","  320",",,W","  310",",,W","15.0",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-25","8.72",",,W"," 1907",",,W","0.04",",,W",,,"84",",,W","59",",,W","  220",",,W","  280",",,W","21.0",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-26","6.71",",,W"," 0950",",,W","0.11",",,W",,,"79",",,W","63",",,W","  310",",,W","  330",",,W","18.1",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-27","3.80",",,W"," 1409",",,W","0.00",",,W",,,"78",",,W","62",",,W","  270",",,W","  270",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-28","10.74",",,W"," 1548",",,W","0.29",",,W",,,"85",",,W","63",",,W","  240",",,W","  230",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-29","9.40",",,W"," 1341",",,W","1.49",",,W",,,"84",",,W","65",",,W","  230",",,W","  350",",,W","23.0",",,W","38.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-30","10.07",",,W"," 1236",",,W","0.33",",,W",,,"73",",,W","62",",,W","  220",",,W","  210",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-05-31","4.70",",,W"," 1331",",,W","0.00",",,W",,,"76",",,W","58",",,W","  240",",,W","  330",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-01","8.05",",,W"," 2006",",,W","0.00","T,,W",,,"78",",,W","57",",,W","  220",",,W","   10",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-02","7.61",",,W"," 1534",",,W","0.34",",,W",,,"72",",,W","53",",,W","  340",",,W","  350",",,W","16.1",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-03","7.61",",,W"," 1014",",,W","0.00",",,W",,,"65",",,W","51",",,W","  320",",,W","  330",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-04","6.93",",,W"," 1736",",,W","0.00",",,W",,,"74",",,W","44",",,W","  210",",,W","  210",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-05","9.62",",,W"," 1017",",,W","0.03",",,W",,,"72",",,W","60",",,W","  220",",,W","  230",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-06","4.92",",,W"," 0228",",,W","0.19",",,W",,,"79",",,W","63",",,W","  210",",,W","  260",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-07","5.37",",,W"," 1351",",,W","0.00",",,W",,,"78",",,W","59",",,W","   80",",,W","   40",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-08","8.28",",,W"," 1714",",,W","0.00",",,W",,,"81",",,W","61",",,W","   90",",,W","   80",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-09","10.07",",,W"," 1715",",,W","0.03",",,W",,,"78",",,W","64",",,W","  120",",,W","  130",",,W","18.1",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-10","9.17",",,W"," 2104",",,W","0.34",",,W",,,"79",",,W","58",",,W","  200",",,W","  320",",,W","21.0",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-11","7.16",",,W"," 1051",",,W","0.00",",,W",,,"73",",,W","52",",,W","  360",",,W","  320",",,W","15.0",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-12","8.05",",,W"," 1227",",,W","0.00","T,,W",,,"75",",,W","49",",,W","  160",",,W","  170",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-13","12.53",",,W"," 1455",",,W","0.16",",,W",,,"69",",,W","52",",,W","  260",",,W","  240",",,W","25.9",",,W","38.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-14","11.18",",,W"," 0113",",,W","0.06",",,W",,,"71",",,W","51",",,W","  250",",,W","  260",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-15","8.95",",,W"," 1542",",,W","0.00","T,,W",,,"74",",,W","55",",,W","  240",",,W","  240",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-16","10.07",",,W"," 0720",",,W","0.13",",,W",,,"77",",,W","64",",,W","  220",",,W","  210",",,W","21.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2019-06-17","7.61",",,W"," 0116",",,W","1.25",",,W",,,"76",",,W","65",",,W","  240",",,W","  230",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,
